#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.05328798294067382812 0.10000000149011611938 3.15576171875000000000 116.00000000000000000000 0.75653117895126342773 0.00931362435221672058 1.00002455711364746094 -2.37941575050354003906 -0.22417622804641723633 0.74845099449157714844 -2.30422687530517578125 -0.20159460604190826416
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.03528642654418945312 0.10000000149011611938 3.20117187500000000000 116.00000000000000000000 0.73673951625823974609 0.01165736280381679535 1.00002336502075195312 -2.40444755554199218750 -0.21844170987606048584 0.76088678836822509766 -2.34251546859741210938 -0.19924263656139373779
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.04814434051513671875 0.10000000149011611938 3.17041015625000000000 116.00000000000000000000 0.74943220615386962891 0.01009690668433904648 1.00002515316009521484 -2.38719010353088378906 -0.22277778387069702148 0.75200289487838745117 -2.31516528129577636719 -0.20096448063850402832
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.03528642654418945312 0.10000000149011611938 3.18359375000000000000 116.00000000000000000000 0.74970823526382446289 0.01124165579676628113 1.00002467632293701172 -2.41127872467041015625 -0.21977008879184722900 0.76092797517776489258 -2.34265208244323730469 -0.19923348724842071533
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.02757167816162109375 0.10000000149011611938 3.18798828125000000000 116.00000000000000000000 0.75261557102203369141 0.01165760774165391922 1.00002491474151611328 -2.42663645744323730469 -0.21806348860263824463 0.76628023386001586914 -2.35911941528320312500 -0.19809268414974212646
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.03271484375000000000 0.10000000149011611938 3.16748046875000000000 116.00000000000000000000 0.76406335830688476562 0.01092749182134866714 1.00002336502075195312 -2.42170429229736328125 -0.21999430656433105469 0.76275652647018432617 -2.34827780723571777344 -0.19885089993476867676
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.98385429382324218750 0.10000000149011611938 3.17187500000000000000 116.00000000000000000000 0.79842704534530639648 0.01294693443924188614 1.00002396106719970703 -2.52506208419799804688 -0.20860490202903747559 0.79631727933883666992 -2.45159053802490234375 -0.19023887813091278076
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.00442695617675781250 0.10000000149011611938 3.13671875000000000000 116.00000000000000000000 0.80958110094070434570 0.01118880510330200195 1.00002467632293701172 -2.48687314987182617188 -0.21327462792396545410 0.78236603736877441406 -2.40864515304565429688 -0.19419467449188232422
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.00442695617675781250 0.10000000149011611938 3.08398437500000000000 116.00000000000000000000 0.84402674436569213867 0.00996064394712448120 1.00002491474151611328 -2.47989177703857421875 -0.20916207134723663330 0.78249365091323852539 -2.40900516510009765625 -0.19416175782680511475
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.01471376419067382812 0.10000000149011611938 3.15136718750000000000 116.00000000000000000000 0.79062181711196899414 0.01129262987524271011 1.00002408027648925781 -2.46370911598205566406 -0.21621021628379821777 0.77526301145553588867 -2.38677501678466796875 -0.19600592553615570068
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.00442695617675781250 0.10000000149011611938 3.17187500000000000000 116.00000000000000000000 0.78291773796081542969 0.01223946176469326019 1.00002455711364746094 -2.48161244392395019531 -0.21374034881591796875 0.78229701519012451172 -2.40842986106872558594 -0.19422192871570587158
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.03785800933837890625 0.10000000149011611938 3.13232421875000000000 116.00000000000000000000 0.78666502237319946289 0.00958074349910020828 1.00002479553222656250 -2.41563773155212402344 -0.22101344168186187744 0.75926172733306884766 -2.33751487731933593750 -0.19956338405609130859
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.03785800933837890625 0.10000000149011611938 3.13818359375000000000 116.00000000000000000000 0.78238737583160400391 0.00964527763426303864 1.00002384185791015625 -2.41532921791076660156 -0.22116507589817047119 0.75924468040466308594 -2.33746004104614257812 -0.19956429302692413330
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.09186220169067382812 0.10000000149011611938 3.12792968750000000000 116.00000000000000000000 0.74541544914245605469 0.00603884551674127579 1.00002431869506835938 -2.29866671562194824219 -0.23048883676528930664 0.72163254022598266602 -2.22166585922241210938 -0.20539402961730957031
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.08028984069824218750 0.10000000149011611938 3.12719726562500000000 116.00000000000000000000 0.75576955080032348633 0.00668223807588219643 1.00002455711364746094 -2.32385897636413574219 -0.22876325249671936035 0.72968232631683349609 -2.24644851684570312500 -0.20442727208137512207
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.05843114852905273438 0.10000000149011611938 3.15869140625000000000 116.00000000000000000000 0.75011128187179565430 0.00902277324348688126 1.00002419948577880859 -2.36754393577575683594 -0.22499586641788482666 0.74485367536544799805 -2.29314613342285156250 -0.20220349729061126709
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.03914403915405273438 0.10000000149011611938 3.16674804687500000000 116.00000000000000000000 0.75959360599517822266 0.01039556041359901428 1.00002336502075195312 -2.40789985656738281250 -0.22127662599086761475 0.75828462839126586914 -2.33449673652648925781 -0.19976112246513366699
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.04428720474243164062 0.10000000149011611938 3.16381835937500000000 116.00000000000000000000 0.75765013694763183594 0.01008949242532253265 1.00002408027648925781 -2.39736270904541015625 -0.22233296930789947510 0.75470924377441406250 -2.32349276542663574219 -0.20045821368694305420
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.04300117492675781250 0.10000000149011611938 3.12646484375000000000 116.00000000000000000000 0.78675806522369384766 0.00922673661261796951 1.00002348423004150391 -2.40465903282165527344 -0.22190418839454650879 0.75569885969161987305 -2.32654380798339843750 -0.20026771724224090576
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.04267978668212890625 0.10000000149011611938 3.12884521484375000000 116.00000000000000000000 0.78540140390396118164 0.00912887137383222580 1.00002396106719970703 -2.40532660484313964844 -0.22191868722438812256 0.75591063499450683594 -2.32719421386718750000 -0.20022086799144744873
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.03014326095581054688 0.10000000149011611938 3.13378906250000000000 116.00000000000000000000 0.79173910617828369141 0.01000070385634899139 1.00002372264862060547 -2.43218350410461425781 -0.21936789155006408691 0.76461946964263916016 -2.35400915145874023438 -0.19844570755958557129
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.02500009536743164062 0.10000000149011611938 3.13085937500000000000 116.00000000000000000000 0.79790920019149780273 0.01022235490381717682 1.00002443790435791016 -2.44328188896179199219 -0.21808695793151855469 0.76819509267807006836 -2.36501526832580566406 -0.19765911996364593506
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.34609365463256835938 0.10000000149011611938 2.36914062500000000000 116.00000000000000000000 0.96833437681198120117 -0.02514286339282989502 1.00002324581146240234 -3.06814837455749511719 0.09274656325578689575 0.98087126016616821289 -3.01976585388183593750 0.07738983631134033203
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.33966493606567382812 0.10000000149011611938 2.37573242187500000000 116.00000000000000000000 0.96451145410537719727 -0.02494675107300281525 1.00002431869506835938 -3.06389522552490234375 0.09433143585920333862 0.98053526878356933594 -3.01874351501464843750 0.08023483306169509888
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.33709287643432617188 0.10000000149011611938 2.37573242187500000000 116.00000000000000000000 0.96403282880783081055 -0.02485861256718635559 1.00002408027648925781 -3.06302905082702636719 0.09538892656564712524 0.98039495944976806641 -3.01831603050231933594 0.08136582374572753906
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.06694936752319335938 0.10000000149011611938 3.13003540039062500000 116.00000000000000000000 0.76455950736999511719 0.00797732919454574585 1.00002312660217285156 -2.35273003578186035156 -0.22661113739013671875 0.73898905515670776367 -2.27509498596191406250 -0.20313754677772521973
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.04171562194824218750 0.10000000149011611938 3.13452148437500000000 116.00000000000000000000 0.78184986114501953125 0.00958892703056335449 1.00002443790435791016 -2.40722155570983886719 -0.22189146280288696289 0.75657564401626586914 -2.32924723625183105469 -0.20010121166706085205
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.04107236862182617188 0.10000000149011611938 3.13195800781250000000 116.00000000000000000000 0.78441631793975830078 0.00930353626608848572 1.00002419948577880859 -2.40872025489807128906 -0.22168236970901489258 0.75702232122421264648 -2.33061790466308593750 -0.20000483095645904541
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.03528642654418945312 0.10000000149011611938 3.08984375000000000000 116.00000000000000000000 0.81717407703399658203 0.00866317469626665115 1.00002443790435791016 -2.41665554046630859375 -0.21765245497226715088 0.76116085052490234375 -2.34333801269531250000 -0.19917593896389007568
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.02500009536743164062 0.10000000149011611938 3.06640625000000000000 116.00000000000000000000 0.83764624595642089844 0.00831974018365144730 1.00002396106719970703 -2.43068218231201171875 -0.21249340474605560303 0.76833248138427734375 -2.36544799804687500000 -0.19761443138122558594
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.06678867340087890625 0.10000000149011611938 3.14074707031250000000 116.00000000000000000000 0.75673806667327880859 0.00822824146598577499 1.00002408027648925781 -2.35221695899963378906 -0.22667992115020751953 0.73906987905502319336 -2.27535176277160644531 -0.20312407612800598145
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.07514667510986328125 0.10000000149011611938 3.14038085937500000000 116.00000000000000000000 0.75013583898544311523 0.00756827881559729576 1.00002372264862060547 -2.33400011062622070312 -0.22803899645805358887 0.73323702812194824219 -2.25739169120788574219 -0.20396152138710021973
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.06357431411743164062 0.10000000149011611938 3.15869140625000000000 116.00000000000000000000 0.74587821960449218750 0.00869701337069272995 1.00002408027648925781 -2.35624480247497558594 -0.22584439814090728760 0.74126273393630981445 -2.28209090232849121094 -0.20278088748455047607
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.08543300628662109375 0.10000000149011611938 3.15502929687500000000 116.00000000000000000000 0.73031204938888549805 0.00735154468566179276 1.00002372264862060547 -2.30889153480529785156 -0.22917574644088745117 0.72602874040603637695 -2.23520922660827636719 -0.20489394664764404297
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.09057617187500000000 0.10000000149011611938 3.15209960937500000000 116.00000000000000000000 0.72819209098815917969 0.00694754673168063164 1.00002408027648925781 -2.29819250106811523438 -0.22995625436305999756 0.72245860099792480469 -2.22421693801879882812 -0.20530968904495239258
