#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.44936463236808776855 -0.00028817832935601473 0.61059737205505371094 -6.28749942779541015625 -0.19794206321239471436 0.73237460851669311523 -2.92755198478698730469 -0.17922057211399078369 0.40776004720007225091 36.00745391845703125000 -0.00028817832935601473
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.44954675436019897461 -0.00028652223409153521 0.61042839288711547852 -6.28361272811889648438 -0.19780078530311584473 0.73234683275222778320 -2.92754220962524414062 -0.17922219634056091309 0.40315710110602526184 36.01747131347656250000 -0.00028652223409153521
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.44974601268768310547 -0.00028488616226240993 0.61025881767272949219 -6.27976608276367187500 -0.19765941798686981201 0.73231911659240722656 -2.92753148078918457031 -0.17922385036945343018 0.39832161497849166709 36.02748870849609375000 -0.00028488616226240993
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.44996619224548339844 -0.00028327092877589166 0.61008739471435546875 -6.27597951889038085938 -0.19751830399036407471 0.73229151964187622070 -2.92751979827880859375 -0.17922550439834594727 0.39325736420836387985 36.03750610351562500000 -0.00028327092877589166
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45020571351051330566 -0.00028167731943540275 0.60991299152374267578 -6.27223396301269531250 -0.19737541675567626953 0.73226398229598999023 -2.92750740051269531250 -0.17922718822956085205 0.38796834356057308124 36.04752349853515625000 -0.00028167731943540275
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45046931505203247070 -0.00028010614914819598 0.60973477363586425781 -6.26854372024536132812 -0.19723348319530487061 0.73223656415939331055 -2.92749404907226562500 -0.17922888696193695068 0.38245740498506930471 36.05754089355468750000 -0.00028010614914819598
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45075848698616027832 -0.00027855823282152414 0.60955482721328735352 -6.26491832733154296875 -0.19708855450153350830 0.73220932483673095703 -2.92748022079467773438 -0.17923060059547424316 0.37673149171557390735 36.06755828857421875000 -0.00027855823282152414
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45107275247573852539 -0.00027703429805114865 0.60937219858169555664 -6.26135110855102539062 -0.19694259762763977051 0.73218220472335815430 -2.92746567726135253906 -0.17923234403133392334 0.37079062061170869891 36.07757568359375000000 -0.00027703429805114865
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45141720771789550781 -0.00027553513064049184 0.60918837785720825195 -6.25783872604370117188 -0.19679380953311920166 0.73215520381927490234 -2.92745018005371093750 -0.17923408746719360352 0.36463911979104746131 36.08759307861328125000 -0.00027553513064049184
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45179104804992675781 -0.00027406151639297605 0.60900038480758666992 -6.25440788269042968750 -0.19664393365383148193 0.73212838172912597656 -2.92743396759033203125 -0.17923587560653686523 0.35828243043859719918 36.09761047363281250000 -0.00027406151639297605
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45219764113426208496 -0.00027261421200819314 0.60881114006042480469 -6.25102996826171875000 -0.19649130105972290039 0.73210179805755615234 -2.92741703987121582031 -0.17923766374588012695 0.35172122638354869073 36.10762786865234375000 -0.00027261421200819314
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45263925194740295410 -0.00027119397418573499 0.60861688852310180664 -6.24776458740234375000 -0.19633860886096954346 0.73207533359527587891 -2.92739963531494140625 -0.17923948168754577637 0.34496358752752387389 36.11764526367187500000 -0.00027119397418573499
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45311734080314636230 -0.00026980155962519348 0.60842144489288330078 -6.24455308914184570312 -0.19618362188339233398 0.73204910755157470703 -2.92738127708435058594 -0.17924132943153381348 0.33800822791800960720 36.12766265869140625000 -0.00026980155962519348
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45363596081733703613 -0.00026843766681849957 0.60822129249572753906 -6.24144077301025390625 -0.19603000581264495850 0.73202311992645263672 -2.92736244201660156250 -0.17924319207668304443 0.33086464408292454165 36.13768005371093750000 -0.00026843766681849957
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45419687032699584961 -0.00026710302336141467 0.60801845788955688477 -6.23842239379882812500 -0.19587641954421997070 0.73199737071990966797 -2.92734289169311523438 -0.17924508452415466309 0.32353369110001772846 36.14769744873046875000 -0.00026710302336141467
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45479863882064819336 -0.00026579838595353067 0.60780870914459228516 -6.23553133010864257812 -0.19572423398494720459 0.73197191953659057617 -2.92732286453247070312 -0.17924700677394866943 0.31601366154052179525 36.15771484375000000000 -0.00026579838595353067
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45544546842575073242 -0.00026452445308677852 0.60759896039962768555 -6.23272228240966796875 -0.19557359814643859863 0.73194670677185058594 -2.92730212211608886719 -0.17924894392490386963 0.30831422064779395731 36.16773223876953125000 -0.00026452445308677852
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45613655447959899902 -0.00026328192325308919 0.60738027095794677734 -6.23007059097290039062 -0.19542904198169708252 0.73192179203033447266 -2.92728066444396972656 -0.17925089597702026367 0.30043148823650206447 36.17774963378906250000 -0.00026328192325308919
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45687478780746459961 -0.00026207146584056318 0.60716134309768676758 -6.22751426696777343750 -0.19528797268867492676 0.73189717531204223633 -2.92725872993469238281 -0.17925289273262023926 0.29237426852321890536 36.18776702880859375000 -0.00026207146584056318
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45765852928161621094 -0.00026089380844496191 0.60693299770355224609 -6.22511672973632812500 -0.19515469670295715332 0.73187279701232910156 -2.92723608016967773438 -0.17925490438938140869 0.28414063380225246247 36.19778442382812500000 -0.00026089380844496191
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45849052071571350098 -0.00025974962045438588 0.60670781135559082031 -6.22283601760864257812 -0.19502757489681243896 0.73184883594512939453 -2.92721295356750488281 -0.17925696074962615967 0.27573121370105496686 36.20780181884765625000 -0.00025974962045438588
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.45937225222587585449 -0.00025863957125693560 0.60646998882293701172 -6.22073459625244140625 -0.19491074979305267334 0.73182511329650878906 -2.92718958854675292969 -0.17925903201103210449 0.26715405933720676179 36.21781921386718750000 -0.00025863957125693560
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.46029511094093322754 -0.00025756427203305066 0.60622698068618774414 -6.21877384185791015625 -0.19480457901954650879 0.73180180788040161133 -2.92716550827026367188 -0.17926113307476043701 0.25840028959671657027 36.22783660888671875000 -0.00025756427203305066
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.46126788854598999023 -0.00025652442127466202 0.60598105192184448242 -6.21698141098022460938 -0.19471059739589691162 0.73177880048751831055 -2.92714071273803710938 -0.17926326394081115723 0.24948258232052306083 36.23785400390625000000 -0.00025652442127466202
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.46228319406509399414 -0.00025552063016220927 0.60572957992553710938 -6.21534347534179687500 -0.19462969899177551270 0.73175615072250366211 -2.92711567878723144531 -0.17926543951034545898 0.24039591451111855247 36.24787139892578125000 -0.00025552063016220927
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.46334365010261535645 -0.00025455353897996247 0.60547244548797607422 -6.21390676498413085938 -0.19456553459167480469 0.73173397779464721680 -2.92709040641784667969 -0.17926762998104095459 0.23114071460523305523 36.25788879394531250000 -0.00025455353897996247
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.46444213390350341797 -0.00025362378801219165 0.60520863533020019531 -6.21261835098266601562 -0.19451676309108734131 0.73171210289001464844 -2.92706441879272460938 -0.17926985025405883789 0.22172173526482974459 36.26790618896484375000 -0.00025362378801219165
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.46558082103729248047 -0.00025273195933550596 0.60494023561477661133 -6.21153926849365234375 -0.19448626041412353516 0.73169064521789550781 -2.92703819274902343750 -0.17927210032939910889 0.21213639199663211765 36.27792358398437500000 -0.00025273195933550596
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.46675628423690795898 -0.00025187857681885362 0.60466921329498291016 -6.21063756942749023438 -0.19447454810142517090 0.73166960477828979492 -2.92701148986816406250 -0.17927439510822296143 0.20239200422541511748 36.28794097900390625000 -0.00025187857681885362
