#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.69489400005438362040 0.00005887520131702067 0.99999999999909094939 -2.90576727831838521610 -0.17605471141173806293 0.75954424595545766419 -2.89490603451562078519 -0.17934138371059590855 -0.60839227994259537091 13.03484999997629145696
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.69719802194339364210 0.00005655938199241497 0.99999999999908972814 -2.90528088822979890793 -0.17563529332283137063 0.75949622236110947426 -2.89491402579778434045 -0.17933852692033422360 -0.59234886040198175827 13.04489999997626803463
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.69955437283259014336 0.00005431484532980666 0.99999999999908750770 -2.90489503516148150908 -0.17524158932123654053 0.75945008686798265440 -2.89492170812483795572 -0.17933537154691508997 -0.57466811274594487013 13.05494999997624461230
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.70195703229678596546 0.00005214759013805812 0.99999999999908706361 -2.90461073779301059972 -0.17487475370088620408 0.75940587071759702020 -2.89492916033292457811 -0.17933193895158561215 -0.55537695675210918544 13.06499999997622118997
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.70439984818422973767 0.00005006347586488390 0.99999999999908961712 -2.90442875472227735045 -0.17453583859964291736 0.75936360032616045945 -2.89493646159788875494 -0.17932825123823362135 -0.53450701058791028064 13.07504999997619776764
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.70687655380141223294 0.00004806820472839883 0.99999999999908650850 -2.90434958201077098039 -0.17422579072603444628 0.75932329721519276067 -2.89494369123232475616 -0.17932433116955029395 -0.51209470803123724458 13.08509999997617434531
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.70938078603995013971 0.00004616730355654622 0.99999999999909261472 -2.90437345147896008868 -0.17394544910612516619 0.75928497795638461021 -2.89495092848225121784 -0.17932020208185361909 -0.48818139655178816039 13.09514999997615092298
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.71190610422533162627 0.00004436610541899833 0.99999999999908739667 -2.90450032977849259552 -0.17369554385601604363 0.75924865413116660040 -2.89495825232401404747 -0.17931588779936608047 -0.46281341363955547097 13.10519999997612750064
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.71444600943549141370 0.00004266973114495498 0.99999999999908839587 -2.90472991825794979448 -0.17347669596106934931 0.75921433230526902403 -2.89496574126202377286 -0.17931141254872151602 -0.43604213892685028675 13.11524999997610407831
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.71699396401690862479 0.00004108307082819913 0.99999999999908895099 -2.90506165362792456719 -0.17328941801762245967 0.75918201401834217723 -2.89497347312793484875 -0.17930680087443562343 -0.40792401987052340218 13.12529999997608065598
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.71954341101810737058 0.00003961076542759821 0.99999999999909028325 -2.90549470941977761029 -0.17313411586760527050 0.75915169578849261978 -2.89498152488186244469 -0.17930207755601909603 -0.37852056903622244288 13.13534999997605723365
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.72208779326626226780 0.00003825718857679813 0.99999999999908806281 -2.90602799822102042526 -0.17301109103217005014 0.75912336913138034333 -2.89498997241622957333 -0.17929726752733365913 -0.34789833134861997133 13.14539999997603381132
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.72462057183195560661 0.00003702642872101704 0.99999999999908828485 -2.90666017465958592680 -0.17292054382843799476 0.75909702059333317159 -2.89499889036278768017 -0.17929239579870173693 -0.31612882002884656885 13.15544999997601038899
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.72713524365945203520 0.00003592227170153266 0.99999999999909039428 -2.90738963909953396225 -0.17286257703485222170 0.75907263179776240936 -2.89500835190335203961 -0.17928748738217234471 -0.28328842032121992478 13.16549999997598696666
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.72962535818383678077 0.00003494818390964503 0.99999999999908906201 -2.90821454200314777339 -0.17283719995658433644 0.75905017950403852467 -2.89501842858472935305 -0.17928256722023114267 -0.24945826050090957882 13.17554999997596354433
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.73208453280961793830 0.00003410729613161721 0.99999999999908828485 -2.90913278890826099143 -0.17284433273387966867 0.75902963567789016874 -2.89502919013828829975 -0.17927766011812124036 -0.21472405003951153257 13.18559999997594012200
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.73450646718561696247 0.00003340238820442660 0.99999999999909094939 -2.91014204596639824985 -0.17288381073385855613 0.75901096757234887136 -2.89504070430457405294 -0.17927279067981785610 -0.17917588517285237826 13.19564999997591669967
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.73688495627450345538 0.00003283587459921629 0.99999999999908784076 -2.91123974598643453504 -0.17295538887057024247 0.75899413781826607917 -2.89505303666332780566 -0.17926798324758266845 -0.14290802245478873012 13.20569999997589327734
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.73921390227910688253 0.00003240979104527110 0.99999999999909006121 -2.91242309493037065948 -0.17305874570905990795 0.75897910452348282817 -2.89506625046921817201 -0.17926326184491372939 -0.10601862118287509740 13.21574999997586985501
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.74148732554782326165 0.00003212578230232009 0.99999999999908961712 -2.91368907881208638599 -0.17319348722660043993 0.75896582137982970817 -2.89508040649357090146 -0.17925865012261224529 -0.06860945584252185758 13.22579999997584643268
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.74369937463465596306 0.00003198509118316151 0.99999999999908839587 -2.91503447095661272215 -0.17335915012732994178 0.75895423777727577530 -2.89509556287232694416 -0.17925417130760973317 -0.03078559993297615496 13.23584999997582301035
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.74584433573282060692 0.00003198854892217491 0.99999999999909128245 -2.91645583958589460494 -0.17355520463441320711 0.75894429892471393373 -2.89511177496045490898 -0.17924984815414482520 0.00734491728543533451 13.24589999997579958801
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.74791664173145855354 0.00003213656697837386 0.99999999999908895099 -2.91794955570733316463 -0.17378105671507459995 0.75893594597706059979 -2.89512909519300398742 -0.17924570289684671476 0.04567147944405598042 13.25594999997577616568
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.74991088116150184106 0.00003242913035436651 0.99999999999908673054 -2.91951180129189813428 -0.17403604972705807863 0.75892911616855696089 -2.89514757295298608142 -0.17924175720527715794 0.08408127532816986327 13.26599999997575274335
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.75182180729778969042 0.00003286579250500733 0.99999999999908784076 -2.92113857774012064539 -0.17431946550845156541 0.75892374295235442982 -2.89516725444626921160 -0.17923803213950173507 0.12245971286578040405 13.27604999997572932102
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.75364434767010790583 0.00003344567190166908 0.99999999999908839587 -2.92282571464449825172 -0.17463052496485478859 0.75891975614666429273 -2.89518818258366472662 -0.17923454810630534695 0.16069085287451259636 13.28609999997570589869
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.75537361420668269751 0.00003416745030993517 0.99999999999908750770 -2.92456887886713490232 -0.17496838823680946340 0.75891708208791364143 -2.89521039687041659150 -0.17923132481573134100 0.19865786051103884180 13.29614999997568247636
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.75700491419133097981 0.00003502937283006679 0.99999999999908828485 -2.92636358395925721965 -0.17533215455496548030 0.75891564379148612751 -2.89523393330330192086 -0.17922838123770729046 0.23624347226844169545 13.30619999997565905403
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.75853376216223467043 0.00003602924974076786 0.99999999999908995019 -2.92820519995527339674 -0.17572086190930485960 0.75891536112071977804 -2.89525882427559588805 -0.17922573555861712191 0.27333047624916262386 13.31624999997563563170
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.75995589281890041367 0.00003716446017747378 0.99999999999908673054 -2.93008896357823900303 -0.17613348667119538282 0.75891615096487674563 -2.89528509849015991406 -0.17922340513778470261 0.30980220330119434546 13.32629999997561220937
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
